product_name,brand,price,mrp,discount_percent,rating,review_count,processor,ram,storage,graphics,pixels,display_size,seller,availability,product_url,touchscreen,laptop_type,search_term
Add to CompareLenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H,Add,"₹73,999",Not Available,7% off,Not Available,256 Ratings,Intel Core i5,16 GB LPDDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGX2XUHXRRPTG9&lid=LSTCOMGX2XUHXRRPTG9KDQETR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_399&otracker=search&fm=organic&iid=9c5f84e7-cf74-4137-a1b7-64e9d6824757.COMGX2XUHXRRPTG9.SEARCH&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareHP AMD Ryzen 5 Hexa Core 7530U,Add,"₹58,890",Not Available,1% off,Not Available,1133 Ratings,AMD Ryzen 5 Hexa,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-15-fc0388au-thin-light-laptop/p/itmb763294e17b16?pid=COMHBFRJGNVCV6MZ&lid=LSTCOMHBFRJGNVCV6MZFUKFIF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_400&otracker=search&fm=organic&iid=9c5f84e7-cf74-4137-a1b7-64e9d6824757.COMHBFRJGNVCV6MZ.SEARCH&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS TUF Gaming A16 (2026) with Office 2024 + M365 Basic AMD Ryzen 7 260,Add,"₹1,39,990","₹42,600",53% off,Not Available,749 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-a16-2026-office-2024-m365-basic-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-fa608uh-rv112ws-laptop/p/itma83335dd66da5?pid=COMHMARKAYGY6HVV&lid=LSTCOMHMARKAYGY6HVVY9ZSNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_401&otracker=search&fm=organic&iid=en_LL_QgkxSZNFkwupd0tS3lSJtu74KebGJioMexe5ZtnmBg8vwrQGuy3RCSHkYe7AUPIJ4EO2_H_mAJJfCuDFPVgWL6QWEOpdz9EolXCvyEB7IUzfhpbarQmdRjBwRCwLZ&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
Add to CompareLenovo Ultra 5 225U Intel Core Ultra 5 225U,Add,"₹1,15,999","₹42,600",4% off,Not Available,Not Available,Intel Core Ultra 5,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ultra-5-225u-intel-core-16-gb-1-tb-ssd-windows-11-home-21ska0ftig-laptop/p/itmb069abad9f7f6?pid=COMHNNHG5N32TYQF&lid=LSTCOMHNNHG5N32TYQFQ8NUWH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_402&otracker=search&fm=organic&iid=en_LL_QgkxSZNFkwupd0tS3lSJtu74KebGJioMexe5ZtnlixiLgYbxS1NfQ1JsWJomvGiXcMx3g9EvtimWCOkhp0swWDjoZMcV7WPoPkRDXZUzIUzfhpbarQmdRjBwRCwLZ&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Currently unavailableAdd to CompareHP G10 AMD Ryzen 3 Quad Core 7320U,Currently,"₹46,490",Not Available,7% off,Not Available,4335 Ratings,AMD Ryzen 3 Quad,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-g10-amd-ryzen-3-quad-core-7320u-16-gb-512-gb-ssd-windows-11-home-255-thin-light-laptop/p/itm894f74dac8f0c?pid=COMHEGJWZG8F5FGP&lid=LSTCOMHEGJWZG8F5FGPFGOYU4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_403&otracker=search&fm=organic&iid=9c5f84e7-cf74-4137-a1b7-64e9d6824757.COMHEGJWZG8F5FGP.SEARCH&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Snapdragon X",Add,"₹65,990","₹42,600",29% off,Not Available,"51,579 Ratings",M3,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp020ws-thin-light-laptop/p/itm4be832c0c07b8?pid=COMH9SJ9VPQXUK6T&lid=LSTCOMH9SJ9VPQXUK6TMHCHDN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_404&otracker=search&fm=organic&iid=9c5f84e7-cf74-4137-a1b7-64e9d6824757.COMH9SJ9VPQXUK6T.SEARCH&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareAcer Predator Helios 300 Intel Core i7 10th Gen 10870H,Add,"₹1,50,490","₹42,600",Not Available,Not Available,720 Ratings,Intel Core i7,16 GB DDR4 RAM,2 TB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/acer-predator-helios-300-intel-core-i7-10th-gen-10870h-16-gb-2-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2070-max-q-design-240-hz-ph315-53-7739-gaming-laptop/p/itmafb97fcd252d4?pid=COMFWREFSMVE7FJG&lid=LSTCOMFWREFSMVE7FJGS1VLEH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_405&otracker=search&fm=organic&iid=9c5f84e7-cf74-4137-a1b7-64e9d6824757.COMFWREFSMVE7FJG.SEARCH&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,26,99026% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",26% off,Not Available,710 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb030ws-thin-light-laptop/p/itmd56383b013987?pid=COMHJJ2HCUTYXY36&lid=LSTCOMHJJ2HCUTYXY36T0THPD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_406&otracker=search&fm=organic&iid=9c5f84e7-cf74-4137-a1b7-64e9d6824757.COMHJJ2HCUTYXY36.SEARCH&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook S14 (2026) with Office 2024 + M365 Basic*, AI PC NPU up to 16TOPS AMD Ryzen 7 260",Add,"₹89,990","₹42,600",21% off,Not Available,312 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s14-2026-office-2024-m365-basic-ai-pc-npu-up-16tops-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-m3407ha-ly750ws-thin-light-laptop/p/itm5cc55ffa26330?pid=COMHMAZ8PKKS5WHM&lid=LSTCOMHMAZ8PKKS5WHMNXQWQI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_407&otracker=search&fm=organic&iid=en_LL_QgkxSZNFkwupd0tS3lSJtu74KebGJioMexe5Ztnmzqb6HSfsiObo7cjbjOMCZI6VlrML2IDvEDo-6jdHFUB87ZSEU5c7_fZNZg-LmLzLIUzfhpbarQmdRjBwRCwLZ&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,26,99026% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",26% off,Not Available,710 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb030ws-thin-light-laptop/p/itmd56383b013987?pid=COMHJJ2HCUTYXY36&lid=LSTCOMHJJ2HCUTYXY36T0THPD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_408&otracker=search&fm=organic&iid=en_LL_QgkxSZNFkwupd0tS3lSJtu74KebGJioMexe5ZtnlOibLxn0Tltoctfo-fX9FifO0sFAZlV_5zcImdsH3IYnhW9GaCHzW47wZJQ3b0Ha3lDDRi84jRRj0VdwkZihGJ&ppt=None&ppn=None&ssid=dl8ccqol5s0000001788765236683&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Currently unavailableAdd to CompareLenovo IdeaPad 1 Intel Celeron Dual Core N4020,Currently,Not Available,Not Available,Not Available,Not Available,7719 Ratings,Celeron Dual,4 GB DDR4 RAM,256 GB SSD,Not Available,Not Available,29.46 cm (11.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-1-intel-celeron-dual-core-n4020-4-gb-256-gb-ssd-windows-11-home-11igl05-thin-light-laptop/p/itmb5e25e1c94885?pid=COMGCFNZASDRTZAU&q=laptop&store=6bo%2Fb5g&srno=s_18_409&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMGCFNZASDRTZAU.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS Expertbook P3 Metal High-performance processor with 1 Yr ADP Intel Core i7 13th Gen 13620H,Add,"₹92,990","₹42,600",22% off,Not Available,3303 Ratings,Intel Core i7,32 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-p3-metal-high-performance-processor-1-yr-adp-intel-core-i7-13th-gen-13620h-32-gb-1-tb-ssd-windows-11-home-p3405cva-ly0308ws-thin-light-laptop/p/itm97eeb89e48af8?pid=COMHB7VN6ZDDZ946&lid=LSTCOMHB7VN6ZDDZ946RHQCBL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_410&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMHB7VN6ZDDZ946.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL 14 Microsoft Office Home 2024 AMD Ryzen 5 Hexa Core AI 5 340,Add,"₹73,490","₹42,600",20% off,Not Available,111 Ratings,AMD Ryzen 5 Hexa,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/dell-14-microsoft-office-home-2024-amd-ryzen-5-hexa-core-ai-340-16-gb-512-gb-ssd-windows-11-home-db14255-thin-light-laptop/p/itm0ca95e9f348c1?pid=COMHDZXVH7TGHMJP&lid=LSTCOMHDZXVH7TGHMJPCZTBD3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_411&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4dj_q0n6OdTjVvSXzCiAQ48utKaJ4GTFDwR2ZsS8o9QfuTdK7dngYr0-3oOAMK4Pa90MCFVSonyklmak1WcyPDm&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H,Add,"₹2,72,990","₹42,600",39% off,Not Available,932 Ratings,m1,Not Available,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-ultra-copilot-pc-intel-core-x7-358h-32-gb-1-tb-ssd-windows-11-home-b9406caa-th1205ws-thin-light-laptop/p/itm8f6006a76d8bf?pid=COMHM9URJR7BV3HY&lid=LSTCOMHM9URJR7BV3HYEBIZAD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_412&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4cH_Ke7_fL3IJpI77EMn9QFcYIf4lzMPYf9twr6sSt02s50ArVTxi4Y7vLdGveaXYkSa1Lx07jOqs8yFjZC4AW4&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareLenovo V15 Series AMD Ryzen 5 Quad Core 7520U,Add,"₹61,998",Not Available,11% off,Not Available,455 Ratings,AMD Ryzen 5 Quad,8 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-v15-series-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmdcccd5f5d1865?pid=COMGWB8RZZHCZGMA&lid=LSTCOMGWB8RZZHCZGMAJIWUEZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_413&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMGWB8RZZHCZGMA.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS TUF Gaming A16 (2026) with Office 2024 + M365 Basic AMD Ryzen 7 170,Add,"₹1,08,990","₹42,600",21% off,Not Available,432 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-a16-2026-office-2024-m365-basic-amd-ryzen-7-170-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-144-hz-fa607nuq-rl063ws-laptop/p/itm1aa44a98b02d2?pid=COMHKUHMU7FHUHMB&lid=LSTCOMHKUHMU7FHUHMBX0GJBN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_414&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMHKUHMU7FHUHMB.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
Add to CompareASUS TUF Gaming A15 (2026) AMD Ryzen 7 Octa Core 170,Add,"₹99,990","₹42,600",20% off,Not Available,613 Ratings,AMD Ryzen 7 Octa,32 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,39.62 cm (15.6 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-a15-2026-amd-ryzen-7-octa-core-170-32-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-fa506ncq-hn010ws-laptop/p/itm986ae2bd93630?pid=COMHHNH8YVKCTEUY&lid=LSTCOMHHNH8YVKCTEUYCE8N6X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_415&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMHHNH8YVKCTEUY.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
Add to CompareLenovo IdeaPad Slim 3 with 1Yr ADP Snapdragon X,Add,"₹69,000",Not Available,30% off,Not Available,2109 Ratings,m1,Not Available,1 TB SSD,Not Available,Not Available,38.86 cm (15.3 inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-3-1yr-adp-snapdragon-x-16-gb-1-tb-ssd-windows-11-home-15q8x10-thin-light-laptop/p/itm9f8e47980095e?pid=COMHHDEES8YNG4HP&lid=LSTCOMHHDEES8YNG4HPQ4AIYT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_416&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMHHDEES8YNG4HP.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareHP Victus AI AMD Ryzen 7 Octa Core 260,Add,"₹1,26,014","₹42,600",Not Available,Not Available,5746 Ratings,AMD Ryzen 7 Octa,24 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-victus-ai-amd-ryzen-7-octa-core-260-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-fb3185ax-gaming-laptop/p/itm08bbf58218363?pid=COMHDZVEE22P67WR&lid=LSTCOMHDZVEE22P67WR32U1SH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_417&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4dL1wOF95UOwno29PUsRbH9roI1WLqXPTumTKhVggkdafuFxNAU6aR4sdD8o5yczOF0MCFVSonyklmak1WcyPDm&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL Alienware 15 AMD Ryzen 7 260,Add,"₹1,39,800",Not Available,22% off,Not Available,622 Ratings,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.1 cm (15 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto04mino-gaming-laptop/p/itm032b809caeee3?pid=COMHZHMXZTGBMGFF&lid=LSTCOMHZHMXZTGBMGFFTCEXYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_418&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4e8__d17u4uM55f4Wpulo6O0TWFF2kTJCJNjRk-APWuDpGM9GizpRgj6g9rfF-4XsJ0MCFVSonyklmak1WcyPDm&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareLenovo V15 AMD Ryzen 3 Quad Core 7320U,Add,"₹56,390",Not Available,6% off,Not Available,"22,282 Ratings",AMD Ryzen 3 Quad,8 GB LPDDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-v15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-g4-amn-1-thin-light-laptop/p/itmdcccd5f5d1865?pid=COMGPYKZAWY8UX6C&lid=LSTCOMGPYKZAWY8UX6CIIQJLK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_419&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMGPYKZAWY8UX6C.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareInfinix X1 Slim Series Intel Core i5 10th Gen 1035G1,Add,"₹64,999","₹42,600",Not Available,Not Available,4825 Ratings,Intel Core i5,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/infinix-x1-slim-series-intel-core-i5-10th-gen-1035g1-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itmf27ddceb3f467?pid=COMGEHP5PNMU4FCT&lid=LSTCOMGEHP5PNMU4FCTCZN4XB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_420&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMGEHP5PNMU4FCT.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,21,99023% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",23% off,Not Available,710 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb029ws-thin-light-laptop/p/itm2d63dd66b4319?pid=COMHJJ2HJZYGBDHF&lid=LSTCOMHJJ2HJZYGBDHFLGYWOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_421&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4eTg79miP7F9mTGdzxH_JdVp4qDCMKgPoRmiYWfkZWer6vYKxTO0Nfe7GED-emzng50MCFVSonyklmak1WcyPDm&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareMSI Venture A16 AI+ AMD Ryzen 7 Octa Core,Add,"₹1,20,990",Not Available,6% off,Not Available,Not Available,AMD Ryzen 7 Octa,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/msi-venture-a16-ai-amd-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-a3hmg-037in-laptop/p/itm323005880de04?pid=COMHCRGWEWQWYFDV&lid=LSTCOMHCRGWEWQWYFDVIGE5DE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_422&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4c67K2TiN6Y8vrhhjteqmbNJLkA5Ueppi4MHPWA84GTib9rYy9S-WinMob52q4QdIR0MCFVSonyklmak1WcyPDm&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareHP AMD Ryzen 5 Hexa Core 5500U,Add,"₹58,990",Not Available,1% off,Not Available,Not Available,AMD Ryzen 5 Hexa,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 inch),Not Available,In Stock,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15s-eq2304au-thin-light-laptop/p/itm79cd7879eb1f2?pid=COMHKF5PE6PFFGHS&lid=LSTCOMHKF5PE6PFFGHSWXIQBZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_423&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMHKF5PE6PFFGHS.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareHP 15s AMD Ryzen 5 Hexa Core 5500U,Add,"₹61,867",Not Available,17% off,Not Available,8136 Ratings,AMD Ryzen 5 Hexa,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-15s-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2132au-thin-light-laptop/p/itm72370b6c44940?pid=COMGSB2RZZQHMHK2&lid=LSTCOMGSB2RZZQHMHK2OZHEAH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_424&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMGSB2RZZQHMHK2.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS Expertbook P1 with 1 Yr ADP(i3 14th Gen) Intel Core 3 13th Gen 1315U,Add,"₹67,214",Not Available,29% off,Not Available,"37,013 Ratings",Intel Core 3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-p1-1-yr-adp-i3-14th-gen-intel-core-3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71074ws-thin-light-laptop/p/itmf84b442d31b6b?pid=COMH8Z2QENXVKHGX&lid=LSTCOMH8Z2QENXVKHGX0IFOSS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_425&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMH8Z2QENXVKHGX.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
